MDS,CAPE14,Cost,A-Cost,OCPFH,A-OCPFH,Exclude,Inflation Type,Deflator,Year,TAI,Hours,Family,Included,MAMRO,L1 Code,L2 Code,Full Code,L1 Desc,L2 Desc,Full Desc,T/M/S
A-10C,TY Operational Cost Per Flying Hour,20814,21683.5087,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,0,0.1,0.1.1,0.Other,0.1.Total Costs,0.1.TY Operational Cost Per Flying Hour,A-10C
A-10C,TY C14_1.1.1 - Pilot,41400614,43584181.49,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,FALSE,0,1,1.1,1.1.1,1.Unit Level Manpower,1.1.Operations,1.1.1.Pilot,A-10C
A-10C,TY C14_1.1.2 - Aircrew,10823864,11394740.5,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,FALSE,0,1,1.1,1.1.2,1.Unit Level Manpower,1.1.Operations,1.1.2.Aircrew,A-10C
A-10C,TY C14_1.1.3 - Crew Technician,7161279,7538981.998,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,FALSE,0,1,1.1,1.1.3,1.Unit Level Manpower,1.1.Operations,1.1.3.Crew Technician,A-10C
A-10C,TY C14_1.1.4 - Command & Control,125308134,131917185,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,FALSE,0,1,1.1,1.1.4,1.Unit Level Manpower,1.1.Operations,1.1.4.Command & Control,A-10C
A-10C,TY C14_1.2.1 - Organizational,204805789,215607736.6,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,TRUE,Techs,1,1.2,1.2.1,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.1.Organizational,A-10C
A-10C,TY C14_1.2.2 - Intermediate,83239133,87629364.14,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,TRUE,Techs,1,1.2,1.2.2,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.2.Intermediate,A-10C
A-10C,TY C14_1.2.3 - Ordnance,79300679,83483186.65,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,FALSE,0,1,1.2,1.2.3,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.3.Ordnance,A-10C
A-10C,TY C14_1.2.4 - Other Maintenance,605560,637498.6841,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,TRUE,Techs,1,1.2,1.2.4,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.4.Other Maintenance,A-10C
A-10C,TY C14_1.3.1 - Unit Staff,37255445,39220386.36,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,FALSE,0,1,1.3,1.3.1,1.Unit Level Manpower,1.3.Other Unit Level,1.3.1.Unit Staff,A-10C
A-10C,TY C14_1.3.2 - Security,7543236,7941084.325,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,FALSE,0,1,1.3,1.3.2,1.Unit Level Manpower,1.3.Other Unit Level,1.3.2.Security,A-10C
A-10C,TY C14_1.3.3 - Logistics,682793,718805.1374,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,FALSE,0,1,1.3,1.3.3,1.Unit Level Manpower,1.3.Other Unit Level,1.3.3.Logistics,A-10C
A-10C,TY C14_1.3.4 - Ordnance Support,1477,1554.900516,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,FALSE,0,1,1.3,1.3.4,1.Unit Level Manpower,1.3.Other Unit Level,1.3.4.Ordnance Support,A-10C
A-10C,TY C14_1.3.5 - Other Support,64510360,67912790.82,20814,21615.95181,,P,0.9499,2018,282,78016,A-10,FALSE,0,1,1.3,1.3.5,1.Unit Level Manpower,1.3.Other Unit Level,1.3.5.Other Support,A-10C
A-10C,TY C14_2.1.1.1 - AV Fuel,102144814,106080396.7,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,FALSE,0,2,2.1,2.1.1.1,2.Unit Operations,2.1.Operating Material,2.1.1.1.AV Fuel,A-10C
A-10C,TY C14_2.1.1.2 - POL,2738993,2844524.873,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,FALSE,0,2,2.1,2.1.1.2,2.Unit Operations,2.1.Operating Material,2.1.1.2.POL,A-10C
A-10C,TY C14_2.1.1.3 - Electricity,53005,55047.25309,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,FALSE,0,2,2.1,2.1.1.3,2.Unit Operations,2.1.Operating Material,2.1.1.3.Electricity,A-10C
A-10C,TY C14_2.1.2.1 - Ammunition,49602251,51513398.07,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,FALSE,0,2,2.1,2.1.2.1,2.Unit Operations,2.1.Operating Material,2.1.2.1.Ammunition,A-10C
A-10C,TY C14_2.1.2.2 - Bombs,24589633,25537057.85,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,FALSE,0,2,2.1,2.1.2.2,2.Unit Operations,2.1.Operating Material,2.1.2.2.Bombs,A-10C
A-10C,TY C14_2.1.2.3 - Rockets,10206203,10599442.31,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,FALSE,0,2,2.1,2.1.2.3,2.Unit Operations,2.1.Operating Material,2.1.2.3.Rockets,A-10C
A-10C,TY C14_2.1.2.4 - Training Missiles,36365794,37766947.76,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,FALSE,0,2,2.1,2.1.2.4,2.Unit Operations,2.1.Operating Material,2.1.2.4.Training Missiles,A-10C
A-10C,TY C14_2.1.2.6 - Pyrotechnics,7918324,8223412.608,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,FALSE,0,2,2.1,2.1.2.6,2.Unit Operations,2.1.Operating Material,2.1.2.6.Pyrotechnics,A-10C
A-10C,TY C14_2.1.3 - Other Operational Material,49708662,51623909.02,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,FALSE,0,2,2.1,2.1.3,2.Unit Operations,2.1.Operating Material,2.1.3.Other Operational Material,A-10C
A-10C,TY C14_2.2.1 - Purchased Services,8019468,8354482.759,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,2,2.2,2.2.1,2.Unit Operations,2.2.Support Services,2.2.1.Purchased Services,A-10C
A-10C,TY C14_2.2.2 - Other,29088594,30303775.39,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,2,2.2,2.2.2,2.Unit Operations,2.2.Support Services,2.2.2.Other,A-10C
A-10C,TY C14_2.3 - TDY,20016761,20852964.89,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,2,2.3,2.3,2.Unit Operations,2.3.Temporary Duty,2.3.TDY,A-10C
A-10C,TY C14_2.4 - Transportation,13445573,14007264.3,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,2,2.4,2.4,2.Unit Operations,2.4.Transportation,2.4.Transportation,A-10C
A-10C,TY C14_3.1.1 - Consumables,0,0,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,TRUE,Field,3,3.1,3.1.1,3.Maintenance,3.1.Consumables,3.1.1.Consumables,A-10C
A-10C,TY C14_3.1.2.1.1 - GSD Fly FHP,82541843,85722134.18,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,TRUE,Field,3,3.1,3.1.2.1.1,3.Maintenance,3.1.Consumables,3.1.2.1.1.GSD Fly FHP,A-10C
A-10C,TY C14_3.1.2.1.2 - GSD Fly NonFHP,926,961.6782636,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,TRUE,Field,3,3.1,3.1.2.1.2,3.Maintenance,3.1.Consumables,3.1.2.1.2.GSD Fly NonFHP,A-10C
A-10C,TY C14_3.1.2.2 - GSD NonFly,2182845,2266948.8,20814,21615.95181,,M,0.9629,2018,282,78016,A-10,TRUE,Field,3,3.1,3.1.2.2,3.Maintenance,3.1.Consumables,3.1.2.2.GSD NonFly,A-10C
A-10C,TY C14_3.2.1.1 - DLR Fly FHP,152141189,158496915.3,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,TRUE,Comps,3,3.2,3.2.1.1,3.Maintenance,3.2.DLRs,3.2.1.1.DLR Fly FHP,A-10C
A-10C,TY C14_3.2.1.2 - DLR Fly NonFHP,309076,321987.7071,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,TRUE,Comps,3,3.2,3.2.1.2,3.Maintenance,3.2.DLRs,3.2.1.2.DLR Fly NonFHP,A-10C
A-10C,TY C14_3.2.2 - DLR NonFly,-230323,-239944.7859,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,TRUE,Comps,3,3.2,3.2.2,3.Maintenance,3.2.DLRs,3.2.2.DLR NonFly,A-10C
A-10C,TY C14_3.4.1 - Aircraft Overhaul/Rework Depot Repa $,193909117,202009706.2,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,TRUE,Airframe,3,3.4,3.4.1,3.Maintenance,3.4.Depot Maintenance,3.4.1.Aircraft Overhaul/Rework Depot Repair,A-10C
A-10C,TY C14_3.4.2 - Missile Overhaul/Rework Depot Repai $,0,0,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,3,3.4,3.4.2,3.Maintenance,3.4.Depot Maintenance,3.4.2.Missile Overhaul/Rework Depot Repair,A-10C
A-10C,TY C14_3.4.3 - Engine Overhaul/Rework Depot Repai $,30784328,32070348.99,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,TRUE,Engine,3,3.4,3.4.3,3.Maintenance,3.4.Depot Maintenance,3.4.3.Engine Overhaul/Rework Depot Repair,A-10C
A-10C,TY C14_3.4.4 - Other Overhaul/Rework Depot Repair,2376875,2476169.393,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,TRUE,Comps,3,3.4,3.4.4,3.Maintenance,3.4.Depot Maintenance,3.4.4.Other Overhaul/Rework Depot Repair,A-10C
A-10C,TY C14_3.5 - Other Maintenance,0,0,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,TRUE,Comps,3,3.5,3.5,3.Maintenance,3.5.Other Maintenance,3.5.Other Maintenance,A-10C
A-10C,TY C14_3.6 - Interim Contractor Support,0,0,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,TRUE,CLS,3,3.6,3.6,3.Maintenance,3.6.Interim Contractor Support,3.6.Interim Contractor Support,A-10C
A-10C,TY C14_3.7 - Contractor Logistics Support,14501231,15107022.61,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,TRUE,CLS,3,3.7,3.7,3.Maintenance,3.7.Contractor Logistics Support,3.7.Contractor Logistics Support,A-10C
A-10C,TY C14_3.8 - Other Contractor Support,0,0,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,TRUE,CLS,3,3.8,3.8,3.Maintenance,3.8.Other Contractor Support,3.8.Other Contractor Support,A-10C
A-10C,TY C14_4.1.1 - System Specific Operator Training,0,0,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,4,4.1,4.1.1,4.Sustaining Support,4.1.System Specific Training,4.1.1.System Specific Operator Training,A-10C
A-10C,TY C14_4.1.4 - System Specific Non-Operator Trainin,0,0,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,4,4.1,4.1.4,4.Sustaining Support,4.1.System Specific Training,4.1.4.System Specific NonOperator Training,A-10C
A-10C,TY C14_4.2 - Support Equipment Replacement & Rep $,0,0,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,4,4.2,4.2,4.Sustaining Support,4.2.Support Equipment Replacement & Repair,4.2.Support Equipment Replacement & Repair,A-10C
A-10C,TY C14_4.3 - Sustaining/Systems Engineering,38788167,40408549.85,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,4,4.3,4.3,4.Sustaining Support,4.3.Sustaining/Systems Engineering,4.3.Sustaining/Systems Engineering,A-10C
A-10C,TY C14_4.4 - Program Management,369443,384876.5496,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,4,4.4,4.4,4.Sustaining Support,4.4.Program Management,4.4.Program Management,A-10C
A-10C,TY C14_4.6 - Data and Technical Publications,2212532,2304960.933,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,4,4.6,4.6,4.Sustaining Support,4.6.Data and Technical Publications,4.6.Data and Technical Publications,A-10C
A-10C,TY C14_4.7 - Simulator Operations & Repair,18180,18939.47286,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,4,4.7,4.7,4.Sustaining Support,4.7.Simulator Operations & Repair,4.7.Simulator Operations & Repair,A-10C
A-10C,TY C14_4.8.1 - Other Sustaining Support (Testing),4153658,4327177.831,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,4,4.8,4.8.1,4.Sustaining Support,4.8.Other Sustaining Support ,4.8.1.Other Sustaining Support (Testing),A-10C
A-10C,TY C14_4.8.2 - Other Recurring Investment,0,0,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,4,4.8,4.8.2,4.Sustaining Support,4.8.Other Sustaining Support ,4.8.2.Other Recurring Investment,A-10C
A-10C,TY C14_5.2 - Software Maintenance,19590638,20409040.53,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,5,5.2,5.2,5.Continuing System Improvements,5.2.Software Modifications,5.2.Software Maintenance,A-10C
A-10C,TY C14_6.1.1 - Base Operating Support,50284182,52384813,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,6,6.1,6.1.1,6.Indirect Support,6.1.Installation Support,6.1.1.Base Operating Support,A-10C
A-10C,TY C14_6.1.3 - Facilities Support,1924535,2004932.806,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,6,6.1,6.1.3,6.Indirect Support,6.1.Installation Support,6.1.3.Facilities Support,A-10C
A-10C,TY C14_6.2.1 - Personal Administration,38066,39656.21419,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,6,6.2,6.2.1,6.Indirect Support,6.2.Personnel Support,6.2.1.Personal Administration,A-10C
A-10C,TY C14_6.2.3 - Medical Support,2233356,2326654.86,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,6,6.2,6.2.3,6.Indirect Support,6.2.Personnel Support,6.2.3.Medical Support,A-10C
A-10C,TY C14_6.3 - General Training & Education,9194705,9578815.502,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,6,6.3,6.3,6.Indirect Support,6.3.General Training & Education,6.3.General Training & Education,A-10C
A-10C,TY Operating Costs (No Mods),1623861005,1691698099,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,TOC,0,0.1,0.1.2,0.Other,0.1.Total Costs,0.2.TY Operating Costs (No Mods),A-10C
A-10C,TY Modification Costs,5334360,5557203.875,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,0,0.1,0.1.3,0.Other,0.1.Total Costs,0.3.TY Modification Costs,A-10C
A-10C,TY Ownership Costs (With Mods),1629195365,1697255303,20814,21615.95181,,C,0.9599,2018,282,78016,A-10,FALSE,0,0,0.1,0.1.4,0.Other,0.1.Total Costs,0.4.TY Ownership Costs (With Mods),A-10C
AC-130J,TY Operational Cost Per Flying Hour,43363,45174.49734,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,0,0.1,0.1.1,0.Other,0.1.Total Costs,0.1.TY Operational Cost Per Flying Hour,AC-130J
AC-130J,TY C14_1.1.1 - Pilot,10177422,10714203.6,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,FALSE,0,1,1.1,1.1.1,1.Unit Level Manpower,1.1.Operations,1.1.1.Pilot,AC-130J
AC-130J,TY C14_1.1.2 - Aircrew,11481319,12086871.25,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,FALSE,0,1,1.1,1.1.2,1.Unit Level Manpower,1.1.Operations,1.1.2.Aircrew,AC-130J
AC-130J,TY C14_1.1.3 - Crew Technician,7456575,7849852.616,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,FALSE,0,1,1.1,1.1.3,1.Unit Level Manpower,1.1.Operations,1.1.3.Crew Technician,AC-130J
AC-130J,TY C14_1.1.4 - Command & Control,1386100,1459206.232,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,FALSE,0,1,1.1,1.1.4,1.Unit Level Manpower,1.1.Operations,1.1.4.Command & Control,AC-130J
AC-130J,TY C14_1.2.1 - Organizational,19172965,20184193.07,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,TRUE,Techs,1,1.2,1.2.1,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.1.Organizational,AC-130J
AC-130J,TY C14_1.2.2 - Intermediate,5544787,5837232.34,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,TRUE,Techs,1,1.2,1.2.2,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.2.Intermediate,AC-130J
AC-130J,TY C14_1.2.3 - Ordnance,4885955,5143651.963,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,FALSE,0,1,1.2,1.2.3,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.3.Ordnance,AC-130J
AC-130J,TY C14_1.2.4 - Other Maintenance,194889,205167.9124,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,TRUE,Techs,1,1.2,1.2.4,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.4.Other Maintenance,AC-130J
AC-130J,TY C14_1.3.1 - Unit Staff,2012426,2118566.165,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,FALSE,0,1,1.3,1.3.1,1.Unit Level Manpower,1.3.Other Unit Level,1.3.1.Unit Staff,AC-130J
AC-130J,TY C14_1.3.2 - Security,1130627,1190258.975,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,FALSE,0,1,1.3,1.3.2,1.Unit Level Manpower,1.3.Other Unit Level,1.3.2.Security,AC-130J
AC-130J,TY C14_1.3.3 - Logistics,324930,342067.5861,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,FALSE,0,1,1.3,1.3.3,1.Unit Level Manpower,1.3.Other Unit Level,1.3.3.Logistics,AC-130J
AC-130J,TY C14_1.3.4 - Ordnance Support,0,0,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,FALSE,0,1,1.3,1.3.4,1.Unit Level Manpower,1.3.Other Unit Level,1.3.4.Ordnance Support,AC-130J
AC-130J,TY C14_1.3.5 - Other Support,14093595,14836924.94,43363,45033.75221,,P,0.9499,2018,10,2887,C-130,FALSE,0,1,1.3,1.3.5,1.Unit Level Manpower,1.3.Other Unit Level,1.3.5.Other Support,AC-130J
AC-130J,TY C14_2.1.1.1 - AV Fuel,5102108,5298689.376,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,FALSE,0,2,2.1,2.1.1.1,2.Unit Operations,2.1.Operating Material,2.1.1.1.AV Fuel,AC-130J
AC-130J,TY C14_2.1.1.2 - POL,69184,71849.62094,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,FALSE,0,2,2.1,2.1.1.2,2.Unit Operations,2.1.Operating Material,2.1.1.2.POL,AC-130J
AC-130J,TY C14_2.1.1.3 - Electricity,0,0,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,FALSE,0,2,2.1,2.1.1.3,2.Unit Operations,2.1.Operating Material,2.1.1.3.Electricity,AC-130J
AC-130J,TY C14_2.1.2.1 - Ammunition,743265,771902.5859,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,FALSE,0,2,2.1,2.1.2.1,2.Unit Operations,2.1.Operating Material,2.1.2.1.Ammunition,AC-130J
AC-130J,TY C14_2.1.2.2 - Bombs,0,0,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,FALSE,0,2,2.1,2.1.2.2,2.Unit Operations,2.1.Operating Material,2.1.2.2.Bombs,AC-130J
AC-130J,TY C14_2.1.2.3 - Rockets,417,433.0667774,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,FALSE,0,2,2.1,2.1.2.3,2.Unit Operations,2.1.Operating Material,2.1.2.3.Rockets,AC-130J
AC-130J,TY C14_2.1.2.4 - Training Missiles,0,0,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,FALSE,0,2,2.1,2.1.2.4,2.Unit Operations,2.1.Operating Material,2.1.2.4.Training Missiles,AC-130J
AC-130J,TY C14_2.1.2.6 - Pyrotechnics,26465,27484.68169,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,FALSE,0,2,2.1,2.1.2.6,2.Unit Operations,2.1.Operating Material,2.1.2.6.Pyrotechnics,AC-130J
AC-130J,TY C14_2.1.3 - Other Operational Material,2469028,2564158.272,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,FALSE,0,2,2.1,2.1.3,2.Unit Operations,2.1.Operating Material,2.1.3.Other Operational Material,AC-130J
AC-130J,TY C14_2.2.1 - Purchased Services,3502680,3649005.105,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,2,2.2,2.2.1,2.Unit Operations,2.2.Support Services,2.2.1.Purchased Services,AC-130J
AC-130J,TY C14_2.2.2 - Other,2064853,2151112.616,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,2,2.2,2.2.2,2.Unit Operations,2.2.Support Services,2.2.2.Other,AC-130J
AC-130J,TY C14_2.3 - TDY,3153595,3285337.014,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,2,2.3,2.3,2.Unit Operations,2.3.Temporary Duty,2.3.TDY,AC-130J
AC-130J,TY C14_2.4 - Transportation,32941,34317.11637,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,2,2.4,2.4,2.Unit Operations,2.4.Transportation,2.4.Transportation,AC-130J
AC-130J,TY C14_3.1.1 - Consumables,0,0,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,TRUE,Field,3,3.1,3.1.1,3.Maintenance,3.1.Consumables,3.1.1.Consumables,AC-130J
AC-130J,TY C14_3.1.2.1.1 - GSD Fly FHP,1849784,1921055.146,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,TRUE,Field,3,3.1,3.1.2.1.1,3.Maintenance,3.1.Consumables,3.1.2.1.1.GSD Fly FHP,AC-130J
AC-130J,TY C14_3.1.2.1.2 - GSD Fly NonFHP,0,0,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,TRUE,Field,3,3.1,3.1.2.1.2,3.Maintenance,3.1.Consumables,3.1.2.1.2.GSD Fly NonFHP,AC-130J
AC-130J,TY C14_3.1.2.2 - GSD NonFly,216682,225030.6366,43363,45033.75221,,M,0.9629,2018,10,2887,C-130,TRUE,Field,3,3.1,3.1.2.2,3.Maintenance,3.1.Consumables,3.1.2.2.GSD NonFly,AC-130J
AC-130J,TY C14_3.2.1.1 - DLR Fly FHP,3358709,3499019.69,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,TRUE,Comps,3,3.2,3.2.1.1,3.Maintenance,3.2.DLRs,3.2.1.1.DLR Fly FHP,AC-130J
AC-130J,TY C14_3.2.1.2 - DLR Fly NonFHP,0,0,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,TRUE,Comps,3,3.2,3.2.1.2,3.Maintenance,3.2.DLRs,3.2.1.2.DLR Fly NonFHP,AC-130J
AC-130J,TY C14_3.2.2 - DLR NonFly,-23460,-24440.04584,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,TRUE,Comps,3,3.2,3.2.2,3.Maintenance,3.2.DLRs,3.2.2.DLR NonFly,AC-130J
AC-130J,TY C14_3.4.1 - Aircraft Overhaul/Rework Depot Repa $,121207,126270.4448,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,TRUE,Airframe,3,3.4,3.4.1,3.Maintenance,3.4.Depot Maintenance,3.4.1.Aircraft Overhaul/Rework Depot Repair,AC-130J
AC-130J,TY C14_3.4.2 - Missile Overhaul/Rework Depot Repai $,0,0,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,3,3.4,3.4.2,3.Maintenance,3.4.Depot Maintenance,3.4.2.Missile Overhaul/Rework Depot Repair,AC-130J
AC-130J,TY C14_3.4.3 - Engine Overhaul/Rework Depot Repai $,0,0,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,TRUE,Engine,3,3.4,3.4.3,3.Maintenance,3.4.Depot Maintenance,3.4.3.Engine Overhaul/Rework Depot Repair,AC-130J
AC-130J,TY C14_3.4.4 - Other Overhaul/Rework Depot Repair,4088,4258.776956,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,TRUE,Comps,3,3.4,3.4.4,3.Maintenance,3.4.Depot Maintenance,3.4.4.Other Overhaul/Rework Depot Repair,AC-130J
AC-130J,TY C14_3.5 - Other Maintenance,35902,37401.81269,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,TRUE,Comps,3,3.5,3.5,3.Maintenance,3.5.Other Maintenance,3.5.Other Maintenance,AC-130J
AC-130J,TY C14_3.6 - Interim Contractor Support,0,0,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,TRUE,CLS,3,3.6,3.6,3.Maintenance,3.6.Interim Contractor Support,3.6.Interim Contractor Support,AC-130J
AC-130J,TY C14_3.7 - Contractor Logistics Support,9160631,9543318.054,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,TRUE,CLS,3,3.7,3.7,3.Maintenance,3.7.Contractor Logistics Support,3.7.Contractor Logistics Support,AC-130J
AC-130J,TY C14_3.8 - Other Contractor Support,0,0,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,TRUE,CLS,3,3.8,3.8,3.Maintenance,3.8.Other Contractor Support,3.8.Other Contractor Support,AC-130J
AC-130J,TY C14_4.1.1 - System Specific Operator Training,0,0,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,4,4.1,4.1.1,4.Sustaining Support,4.1.System Specific Training,4.1.1.System Specific Operator Training,AC-130J
AC-130J,TY C14_4.1.4 - System Specific Non-Operator Trainin,0,0,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,4,4.1,4.1.4,4.Sustaining Support,4.1.System Specific Training,4.1.4.System Specific NonOperator Training,AC-130J
AC-130J,TY C14_4.2 - Support Equipment Replacement & Rep $,66503,69281.17512,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,4,4.2,4.2,4.Sustaining Support,4.2.Support Equipment Replacement & Repair,4.2.Support Equipment Replacement & Repair,AC-130J
AC-130J,TY C14_4.3 - Sustaining/Systems Engineering,145792,151882.4878,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,4,4.3,4.3,4.Sustaining Support,4.3.Sustaining/Systems Engineering,4.3.Sustaining/Systems Engineering,AC-130J
AC-130J,TY C14_4.4 - Program Management,10553,10993.85353,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,4,4.4,4.4,4.Sustaining Support,4.4.Program Management,4.4.Program Management,AC-130J
AC-130J,TY C14_4.6 - Data and Technical Publications,367951,383322.2211,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,4,4.6,4.6,4.Sustaining Support,4.6.Data and Technical Publications,4.6.Data and Technical Publications,AC-130J
AC-130J,TY C14_4.7 - Simulator Operations & Repair,20386,21237.62892,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,4,4.7,4.7,4.Sustaining Support,4.7.Simulator Operations & Repair,4.7.Simulator Operations & Repair,AC-130J
AC-130J,TY C14_4.8.1 - Other Sustaining Support (Testing),0,0,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,4,4.8,4.8.1,4.Sustaining Support,4.8.Other Sustaining Support ,4.8.1.Other Sustaining Support (Testing),AC-130J
AC-130J,TY C14_4.8.2 - Other Recurring Investment,0,0,43363,45033.75221,,C,0.9599,2018,10,2887,C-130,FALSE,0,4,4.8,4.8.2,4.Sustaining Support,4.8.Other Sustaining Support ,4.8.2.Other Recurring Investment,AC-130J
